마을명,시군구명,읍면동명,행정리명,편의시설명,편의시설유형,소재지전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,휴무일,운영시간,데이터기준일자
신촌리마을,제주시,조천읍,신촌리,NH-OIL 조천농협주유소,주유소,064-784-5189,제주특별자치도 제주시 조천읍 일주동로 757,제주특별자치도 제주시 조천읍 신촌리 1735-2,33.53131298,126.622742,,13,영업중,연중무휴,(평일+주말)07:30~20:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,현대오일뱅크 신촌주유소,주유소,064-784-9828,제주특별자치도 제주시 조천읍 신북로 74,제주특별자치도 제주시 조천읍 신촌리 1791-1,33.53456514,126.6218908,,13,영업중,연중무휴,(평일+주말)06:30~20:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,SK엔크린 대섬주유소,주유소,064-783-5774,제주특별자치도 제주시 조천읍 신촌11길 5,제주특별자치도 제주시 조천읍 신촌리 540-3,33.53591968,126.6251941,,13,영업중,연중무휴,(평일+주말)06:30~20:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,대수동노인정 해녀탈의장 앞 방파제,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2077-6,33.53796508,126.6196245,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌이용원 건너편,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1860-1,33.53474896,126.6186252,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,서부노인회관 앞,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2321-8,33.53606236,126.6173114,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌리 2간이펌프장,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2284-3,33.53739109,126.6162222,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌포구 큰물여탕 입구,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2202-4,33.53741069,126.6189204,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,동동노인정 동카름 포구,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2034-11,33.5381478,126.6229895,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,주차장 내,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 529-29,33.53628266,126.6255976,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,닭머루,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2412,33.53769898,126.6133934,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,이룸아파트앞,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1935-2,33.53638786,126.6231263,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,감나무 밭 앞,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 4005,33.53565606,126.62152,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌 준빌라 입구,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2699-2,33.52725787,126.6178952,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌주유소 옆,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1791-1,33.53472131,126.6221027,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,북제주교회앞,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 4005,33.53672694,126.6219702,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,대수동노인정 동측 70M 지점,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2060-12,33.53801286,126.6208705,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,(신촌)조천농협옆 동측 사거리 지점,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2178,33.5361935,126.6196376,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌교회 동측 100M 지점 삼거리,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2454-4,33.53500971,126.6172985,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌다목적체육관,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1794-2,33.53318867,126.6195472,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌초등학교 후문앞,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1860-1,33.53475009,126.6186252,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,까사델마마 북측방향 주차장,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 4005,33.53623989,126.6153202,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,덕인당빵집 뒤편,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1723-15,33.53176461,126.6189627,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,닭머루클린하우스 동측방면 거치대,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 2385-1,33.53757439,126.6153668,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,동카름식당 동쪽 50M 지점,클린하우스,,,제주특별자치도 제주시 조천읍 신촌리 1940-4,33.53772033,126.6239899,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,신촌교회방면 조천중학교 후문 내,클린하우스,,제주특별자치도 제주시 조천읍 신북로 31,제주특별자치도 제주시 조천읍 신촌리 2581,33.53334798,126.6167555,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,GS25 조천다온점,편의점,,제주특별자치도 제주시 조천읍 신북로 99,제주특별자치도 제주시 조천읍 신촌리 539-4,33.53575475,126.6239527,2018-01-30,13,영업중,연중무휴,,2022-09-30
신촌리마을,제주시,조천읍,신촌리,CU 제주신촌점,편의점,064-784-8074,제주특별자치도 제주시 조천읍 신촌3길 1,제주특별자치도 제주시 조천읍 신촌리 1823-2,33.53314922,126.6188153,2014-09-04,13,영업중,연중무휴,,2022-09-30
신촌리마을,제주시,조천읍,신촌리,GS25 제주신북점,편의점,1644-5425,제주특별자치도 제주시 조천읍 신북로 66 102동 103호,제주특별자치도 제주시 조천읍 신촌리 1792-6,33.53394582,126.6209582,2017-06-27,13,영업중,연중무휴,,2022-09-30
신촌리마을,제주시,조천읍,신촌리,CU 제주신촌누리점,편의점,064-782-7211,제주특별자치도 제주시 조천읍 신북로 75,제주특별자치도 제주시 조천읍 신촌리 1894-1,33.534789,126.6217579,2017-12-22,13,영업중,연중무휴,,2022-09-30
신촌리마을,제주시,조천읍,신촌리,CU 제주신촌동수동점,편의점,064-783-1488,제주특별자치도 제주시 조천읍 신조로 32 1층,제주특별자치도 제주시 조천읍 신촌리 1329-6,33.51738908,126.6231361,2021-05-13,13,영업중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
신촌리마을,제주시,조천읍,신촌리,CU 제주진드르점,편의점,,제주특별자치도 제주시 조천읍 신촌서5길 1 1층,제주특별자치도 제주시 조천읍 신촌리 2602,33.52884806,126.6146236,,13,영업중,연중무휴,,2022-09-30
신흥리마을,제주시,조천읍,신흥리,스퀘어오션타운 전기차충전소,전기차충전소,1588-5339,제주특별자치도 제주시 조천읍 신흥로 33,제주특별자치도 제주시 조천읍 신흥리 173-2,33.546511,126.651839,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
신흥리마을,제주시,조천읍,신흥리,무거 전기차충전소,전기차충전소,1544-4279,,제주특별자치도 제주시 조천읍 신흥리 15-1,33.549134,126.654774,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
신흥리마을,제주시,조천읍,신흥리,신흥리공영주치장 전기차충전소,전기차충전소,1899-8852,,제주특별자치도 제주시 조천읍 신흥리 530-8,33.54830738,126.6501765,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
신흥리마을,제주시,조천읍,신흥리,조천읍 무료 주차장(405-2-000341),주차장,,,제주특별자치도 제주시 조천읍 신흥리 530-8,33.548269,126.650334,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와산리마을,제주시,조천읍,와산리,스위스마을 전기차충전소,전기차충전소,1522-1782,제주특별자치도 제주시 조천읍 함와로 566-27,제주특별자치도 제주시 조천읍 와산리 1559-18,33.49467456,126.6779053,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와산리마을,제주시,조천읍,와산리,눈뫼가름협동조합 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 조천읍 와산남길 20-1,제주특별자치도 제주시 조천읍 와산리 1401,33.48501111,126.6776909,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와산리마을,제주시,조천읍,와산리,CU 제주와산리점,편의점,064-784-2019,제주특별자치도 제주시 조천읍 중산간동로 849 (조천읍) 1층,제주특별자치도 제주시 조천읍 와산리 1488-39,33.49176038,126.6728345,2019-05-17,13,영업중,연중무휴,,2022-09-30
와산리마을,제주시,조천읍,와산리,세븐일레븐 제주와산리점,편의점,064-784-2402,제주특별자치도 제주시 조천읍 함와로 562,제주특별자치도 제주시 조천읍 와산리 873-5,33.49385959,126.6800202,2020-03-04,13,영업중,연중무휴,,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,사려니숲길화덕피자 전기차충전소,전기차충전소,1670-2690,제주특별자치도 제주시 조천읍 남조로 2133,제주특별자치도 제주시 조천읍 와흘리 165-10,33.45620861,126.6621554,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,서프라이즈 테마파크 전기차충전소,전기차충전소,1670-2690,제주특별자치도 제주시 조천읍 남조로 2243,제주특별자치도 제주시 조천읍 와흘리 2988,33.46583337,126.6597353,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,동물위생시험소 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 조천읍 번영로 941,제주특별자치도 제주시 조천읍 와흘리 782,33.47554328,126.6381238,,18,사용중,연중무휴,(평일+주말)09:00~18:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,제주레포츠랜드 전기차충전소,전기차충전소,1833-8017,,제주특별자치도 제주시 조천읍 와흘리 811-1,33.48173649,126.6387588,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,와흘리사무소 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 조천읍 와흘4길 10,제주특별자치도 제주시 조천읍 와흘리 1475-1,33.50452028,126.6349199,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,뜰향기 전기차충전소,전기차충전소,1833-2377,제주특별자치도 제주시 조천읍 남조로 2326,제주특별자치도 제주시 조천읍 와흘리 122-3,33.47282034,126.6587505,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,개똥이동물원 전기차충전소,전기차충전소,1670-2690,제주특별자치도 제주시 조천읍 종인내길 135,제주특별자치도 제주시 조천읍 와흘리 2160-1,33.49475577,126.6228091,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,마스터스롯지 전기차충전소,전기차충전소,1833-2377,제주특별자치도 제주시 조천읍 와흘로 84,제주특별자치도 제주시 조천읍 와흘리 1046,33.495776,126.636643,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,삼육구 전기차충전소,전기차충전소,1600-4047,제주특별자치도 제주시 조천읍 와흘로 369,제주특별자치도 제주시 조천읍 와흘리 243,33.473331,126.645559,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,고평갯드르식당 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 조천읍 남조로 2368,제주특별자치도 제주시 조천읍 와흘리 72-5,33.47548781,126.655846,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,와흘을그리다 전기차충전소,전기차충전소,080-799-9001,제주특별자치도 제주시 조천읍 남조로 2213,제주특별자치도 제주시 조천읍 와흘리 165-40,33.46236706,126.6606847,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,와흘상동입구,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 2814,33.493429,126.6347472,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,소문난할머니국밥옆 농로길,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 58-2,33.47519493,126.6546785,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,전원마을 입구,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 2852-19,33.46970279,126.6391579,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,편백숲마을 입구,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 산 21,33.46036859,126.654057,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,초록마을앞,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 245-11,33.47431369,126.645918,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,환경감시협외앞,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 산 13-72,33.46167541,126.659164,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,전원마을회관앞,클린하우스,,,제주특별자치도 제주시 조천읍 와흘리 2852-39,33.46963768,126.6404088,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,GS25 제주와흘점,편의점,0507-1353-7356,제주특별자치도 제주시 조천읍 남조로 2188 1층,제주특별자치도 제주시 조천읍 와흘리 165-59,33.46070862,126.6616983,,13,영업중,연중무휴,(평일+주말)07:00~22:00,2022-09-30
와흘메밀마을,제주시,조천읍,와흘리,레몬비 와흘점,편의점,0507-1344-1537,제주특별자치도 제주시 조천읍 남조로 2446 ,제주특별자치도 제주시 조천읍 와흘리 367-1,33.48204164,126.6539332,,13,영업중,일요일,(평일+토요일)07:00~21:00,2022-09-30
조천리마을,제주시,조천읍,조천리,서울슈퍼,마트,064-783-6126,제주특별자치도 제주시 조천읍 신북로 223,제주특별자치도 제주시 조천읍 조천리 2370,33.53606903,126.63674,,13,영업중,연중무휴,(평일+주말)04:00~22:00,2022-09-30
조천리마을,제주시,조천읍,조천리,나들가게 경신슈퍼,마트,064-783-7790,제주특별자치도 제주시 조천읍 조천북1길 5,제주특별자치도 제주시 조천읍 조천리 2709-1,33.54126337,126.6363697,,13,영업중,연중무휴,(평일+주말)06:00~21:00,2022-09-30
조천리마을,제주시,조천읍,조천리,나들가게 비석거리,마트,064-782-6420,제주특별자치도 제주시 조천읍 조천북2길 1,제주특별자치도 제주시 조천읍 조천리 2815-2,33.53971506,126.6371958,,13,영업중,연중무휴,(평일+주말)07:00~22:00,2022-09-30
조천리마을,제주시,조천읍,조천리,한마음새마을금고 신촌지점,은행,064-783-7111,제주특별자치도 제주시 조천읍 신촌4길 2 예스디빌신촌2차,제주특별자치도 제주시 조천읍 신촌리 1812-4,33.53293902,126.6193585,,13,영업중,토요일+일요일,(평일)09:00~18:00,2022-09-30
조천리마을,제주시,조천읍,조천리,우정새마을금고 본점,은행,064-783-6425,제주특별자치도 제주시 조천읍 신북로 216,제주특별자치도 제주시 조천읍 조천리 2229-12,33.53544399,126.6361195,,13,영업중,토요일+일요일,(평일)09:00~16:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천농협 본점,은행,064-780-2200,제주특별자치도 제주시 조천읍 신북로 240,제주특별자치도 제주시 조천읍 조천리 2325-1,33.53668119,126.6383483,,13,영업중,토요일+일요일,(평일)09:00~17:00,2022-09-30
조천리마을,제주시,조천읍,조천리,제주감귤농협 조천지점,은행,064-783-6208,제주특별자치도 제주시 조천읍 남조로 3061,제주특별자치도 제주시 조천읍 조천리 1407-1,33.5324793,126.642847,,13,영업중,토요일+일요일,(평일)09:00~16:00,2022-09-30
조천리마을,제주시,조천읍,조천리,신촌리사무소 전기차충전소,전기차충전소,1600-4047,제주특별자치도 제주시 조천읍 신북로 54,제주특별자치도 제주시 조천읍 신촌리 1794-2,33.53318143,126.6204946,,18,사용중,토요일+일요일,(평일)09:00~18:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천농협 농산물산지유통센터 전기차충전소,전기차충전소,1522-1782,제주특별자치도 제주시 조천읍 일주동로 757,제주특별자치도 제주시 조천읍 신촌리 1733-2,33.53122055,126.6219968,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,신촌4차에스디프라임 전기차충전소,전기차충전소,1670-2690,제주특별자치도 제주시 조천읍 신촌4길 7,제주특별자치도 제주시 조천읍 신촌리 1807,33.53234625,126.6201026,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,거웅라피네 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 조천읍 신북로 93,제주특별자치도 제주시 조천읍 신촌리 1930,33.53591307,126.6233895,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,청우가든 전기차충전소,전기차충전소,1833-8017,,제주특별자치도 제주시 조천읍 신촌리 649,33.53097302,126.6258412,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍사무소 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 조천읍 신북로 194,제주특별자치도 제주시 조천읍 조천리 3147-2,33.53461686,126.6338541,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,제주도한달살기 전기차충전소,전기차충전소,1670-2690,,제주특별자치도 제주시 조천읍 조천리 2526-3,33.536898,126.63659,,18,사용중,연중무휴,(평일+주말)09:00~18:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천리새마을회 전기차충전소,전기차충전소,1566-1704,,제주특별자치도 제주시 조천읍 조천리 2341,33.53687967,126.6391657,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천항일기념관 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 조천읍 신북로 303,제주특별자치도 제주시 조천읍 조천리 1156,33.54111578,126.6433606,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,빅타이어 조천점 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 조천읍 일주동로 959,제주특별자치도 제주시 조천읍 조천리 1454,33.53519875,126.6432449,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,CU조천사거리점 전기차충전소,전기차충전소,1566-1704,,제주특별자치도 제주시 조천읍 조천리 2346-1,33.53756067,126.640043,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,CU 제주동부관광점 전기차충전소,전기차충전소,1566-1704,,제주특별자치도 제주시 조천읍 조천리 1446-6,33.53466597,126.6429537,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천체육관 전기차충전소,전기차충전소,1899-8852,,제주특별자치도 제주시 조천읍 조천리 1176-1 본관주차장,33.53925918,126.643597,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,CU 제주사리탑교차로점 전기차충전소,전기차충전소,1566-1704,제주특별자치도 제주시 조천읍 조천우회로 223,제주특별자치도 제주시 조천읍 조천리 3356,33.52797216,126.6331043,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천교회 전기차충전소,전기차충전소,1600-4047,제주특별자치도 제주시 조천읍 조와로 10,제주특별자치도 제주시 조천읍 조천리 2211-6,33.53461549,126.6356816,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,천주교조천성당 전기차충전소,전기차충전소,1600-4047,제주특별자치도 제주시 조천읍 조천2길 19,제주특별자치도 제주시 조천읍 조천리 3192-1,33.53330596,126.6311251,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,푸른열매작은도서관전기차충전소,전기차충전소,1670-2690,,제주특별자치도 제주시 조천읍 조천리 3232-8,33.534446,126.6317232,,18,사용중,연중무휴,(평일+주말)09:00~18:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천 119센터 전기차충전소,전기차충전소,,,제주특별자치도 제주시 조천읍 조천리 833-5 입구 왼쪽,33.5410114,126.6470513,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,현대오일뱅크 해송주유소,주유소,064-782-6051,제주특별자치도 제주시 조천읍 일주동로 854,제주특별자치도 제주시 조천읍 조천리 3301,33.53150718,126.6326077,,13,영업중,연중무휴,(평일+주말)06:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,하나로주유소,주유소,064-782-9239,,제주특별자치도 제주시 조천읍 조천리 1232-1,33.53903175,126.6413316,,13,영업중,연중무휴,(평일+주말)06:00~20:20,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍 무료 주차장(405-2-000271),주차장,,,제주특별자치도 제주시 조천읍 신촌리 2542-1,33.53464472,126.6159777,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍 무료 주차장(405-2-000272),주차장,,,제주특별자치도 제주시 조천읍 조천리 2714-5,33.54160525,126.634974,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍 무료 주차장(405-2-000280),주차장,,제주특별자치도 제주시 조천읍 신북로 303,제주특별자치도 제주시 조천읍 조천리 1156,33.53990095,126.6410427,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍 무료 주차장(405-2-000307),주차장,,,제주특별자치도 제주시 조천읍 조천리 2489,33.53904875,126.6375263,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍 무료 주차장(405-2-000308),주차장,,,제주특별자치도 제주시 조천읍 조천리 2496,33.53889373,126.6373673,,18,사용중,연중무휴,(평일+주말)00:00~24:00,2022-09-30
조천리마을,제주시,조천읍,조천리,눈큰새우게스트하우스 옆 포구,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2424-2,33.53887615,126.6347526,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,장목거리 오거리,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2509-2,33.53783464,126.6381484,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천파출소 옆,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2633-1,33.53858352,126.6398854,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,하동노인회관(조천리 2908),클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2904-1,33.54182333,126.6367011,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천어촌계 조천수산 뒤편,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2714-5,33.54101852,126.635504,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,해양맨션 앞,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 1330-3,33.53722684,126.6399583,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,동원축산유통앞,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 3203-24,33.53453826,126.6328102,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,연북정 오거리,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2681-2,33.53961092,126.6366579,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천농협 뒤 농협주차장,클린하우스,,제주특별자치도 제주시 조천읍 신북로 236-2,제주특별자치도 제주시 조천읍 조천리 2319,33.53595608,126.6381939,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,대진유토피아2차 앞,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 3462,33.53537704,126.6402069,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,황씨 종손가옥 삼거리,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2373-1,33.5369351,126.6365386,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,수암정 서측 50M 포구,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 3095-7,33.53620511,126.6324411,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,명지어린이집 남측방향 농로길 200M,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 2281-1,33.53324244,126.6382456,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,현대크레인 북측,클린하우스,,제주특별자치도 제주시 조천읍 조천1길 5,제주특별자치도 제주시 조천읍 조천리 3104-11,33.53562475,126.6313158,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천부부의원 옆,클린하우스,,제주특별자치도 제주시 조천읍 신북로 237,제주특별자치도 제주시 조천읍 조천리 2366,33.53697413,126.637938,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천읍사무소 옆,클린하우스,,제주특별자치도 제주시 조천읍 신북로 194,제주특별자치도 제주시 조천읍 조천리 3147-2,33.53497677,126.6343694,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
조천리마을,제주시,조천읍,조천리,조천성당앞,클린하우스,,,제주특별자치도 제주시 조천읍 조천리 3234-4,33.53332814,126.6310039,,18,사용중,연중무휴,(평일+주말)15:00~04:00,2022-09-30
